member_id,ActivityDay,StepTotal
1218,4/20/2016,13410
1218,4/21/2016,3125
1218,4/22/2016,8534
1218,4/23/2016,2226
1218,4/24/2016,12819
1218,4/25/2016,6675
1218,4/26/2016,19268
1219,4/27/2016,11724
1219,4/28/2016,18367
1219,4/29/2016,2947
1219,4/30/2016,16765
1219,5/1/2016,19850
1219,5/2/2016,17168
1219,5/3/2016,14437
1219,5/4/2016,16118
1219,5/5/2016,8876
1219,5/6/2016,5569
1219,5/7/2016,4548
1219,5/8/2016,12919
1219,5/9/2016,13035
1219,5/10/2016,17527
1219,5/11/2016,12911
1219,5/12/2016,19220
1219,4/12/2016,17875
1219,4/13/2016,15384
1219,4/14/2016,17605
1219,4/15/2016,8533
1219,4/16/2016,6663
1219,4/17/2016,8810
1219,4/18/2016,1961
1219,4/19/2016,8444
1219,4/20/2016,12197
1219,4/21/2016,13395
1219,4/22/2016,7954
1219,4/23/2016,19118
1219,4/24/2016,19172
1219,4/25/2016,4722
1219,4/26/2016,11699
1220,4/27/2016,7429
1220,4/28/2016,9551
1220,4/29/2016,17341
1220,4/30/2016,18004
1220,5/1/2016,2609
1220,5/2/2016,9054
1220,5/3/2016,13184
1220,5/4/2016,7850
1220,5/5/2016,18328
1220,5/6/2016,5716
1220,5/7/2016,11556
1220,5/8/2016,9176
1220,5/9/2016,16313
1220,5/10/2016,15853
1220,5/11/2016,12006
1220,5/12/2016,5343
1220,4/12/2016,1408
1220,4/13/2016,14864
1220,4/14/2016,13988
1220,4/15/2016,14988
1220,4/16/2016,7261
1220,4/17/2016,14108
1220,4/18/2016,16623
1220,4/19/2016,19789
1220,4/20/2016,13207
1220,4/21/2016,9823
1220,4/22/2016,10354
1220,4/23/2016,7032
1220,4/24/2016,1163
1220,4/25/2016,11816
1220,4/26/2016,17891
1221,4/27/2016,3811
1221,4/28/2016,15183
1221,4/29/2016,16564
1221,4/30/2016,14586
1221,5/1/2016,11125
1221,5/2/2016,4120
1221,5/3/2016,14161
1221,5/4/2016,3951
1221,5/5/2016,9099
1221,5/6/2016,4475
1221,5/7/2016,4531
1221,5/8/2016,5230
1221,5/9/2016,19706
1221,5/10/2016,5332
1221,5/11/2016,10155
1221,5/12/2016,16219
1221,4/12/2016,2540
1221,4/13/2016,6280
1221,4/14/2016,12830
1221,4/15/2016,3277
1221,4/16/2016,3111
1221,4/17/2016,5950
1221,4/18/2016,16062
1221,4/19/2016,18942
1221,4/20/2016,1499
1221,4/21/2016,11931
1221,4/22/2016,5335
1221,4/23/2016,7556
1221,4/24/2016,8828
1221,4/25/2016,13888
1221,4/26/2016,8194
1222,4/27/2016,2639
1222,4/28/2016,4580
1222,4/29/2016,931
1222,4/30/2016,11144
1222,5/1/2016,14510
1222,5/2/2016,18683
1222,5/3/2016,5586
1222,5/4/2016,16241
1222,5/5/2016,8525
1222,5/6/2016,16102
1222,5/7/2016,5779
1222,5/8/2016,16462
1222,5/9/2016,9968
1222,5/10/2016,1971
1222,5/11/2016,19221
1222,5/12/2016,5622
1222,4/12/2016,8783
1222,4/13/2016,4969
1222,4/14/2016,19025
1222,4/15/2016,6773
1222,4/16/2016,6280
1222,4/17/2016,9570
1222,4/18/2016,7099
1222,4/19/2016,1371
1222,4/20/2016,11900
1222,4/21/2016,2656
1222,4/22/2016,13745
1222,4/23/2016,6186
1222,4/24/2016,4723
1222,4/25/2016,8042
1222,4/26/2016,2614
1223,4/27/2016,8940
1223,4/28/2016,4809
1223,4/29/2016,9296
1223,4/12/2016,17695
1223,4/13/2016,13621
1223,4/14/2016,1607
1223,4/15/2016,12019
1223,4/16/2016,16520
1223,4/17/2016,15346
1223,4/18/2016,4348
1223,4/19/2016,18839
1223,4/20/2016,7533
1223,4/21/2016,8757
1223,4/22/2016,3144
1223,4/23/2016,11140
1223,4/24/2016,15717
1223,4/25/2016,878
1223,4/26/2016,3394
1223,4/27/2016,7154
1223,4/28/2016,15244
1223,4/29/2016,16526
1223,4/30/2016,14687
1223,5/1/2016,6353
1223,5/2/2016,17191
1223,5/3/2016,11479
1223,5/4/2016,7037
1223,5/5/2016,9076
1223,5/6/2016,13987
1223,5/7/2016,1908
1223,5/8/2016,6821
1223,5/9/2016,5233
1224,5/10/2016,17059
1224,5/11/2016,14955
1224,5/12/2016,11188
1224,4/12/2016,12781
1224,4/13/2016,1912
1224,4/14/2016,17307
1224,4/15/2016,17366
1224,4/16/2016,11828
1224,4/17/2016,2225
1224,4/18/2016,17082
1224,4/19/2016,3917
1224,4/20/2016,15476
1224,4/21/2016,6006
1224,4/22/2016,5565
1224,4/23/2016,5052
1224,4/24/2016,13438
1224,4/25/2016,7195
1224,4/26/2016,18110
1224,4/27/2016,4794
1224,4/28/2016,11544
1224,4/29/2016,9552
1224,4/30/2016,15178
1224,5/1/2016,6439
1224,4/12/2016,4905
1224,4/13/2016,11080
1224,4/14/2016,4396
1224,4/15/2016,14073
1224,4/16/2016,7975
1224,4/17/2016,17711
1224,4/18/2016,15277
1224,4/19/2016,4447
1225,4/20/2016,10503
1225,4/21/2016,14458
1225,4/22/2016,19215
1225,4/23/2016,17212
1225,4/24/2016,3675
1225,4/25/2016,19383
1225,4/26/2016,12935
1225,4/27/2016,13285
1225,4/28/2016,18849
1225,4/29/2016,3283
1225,4/30/2016,19850
1225,5/1/2016,4131
1225,5/2/2016,5796
1225,5/3/2016,10261
1225,5/4/2016,12128
1225,5/5/2016,14964
1225,5/6/2016,7718
1225,5/7/2016,11461
1225,5/8/2016,17339
1225,5/9/2016,6445
1225,5/10/2016,9737
1225,5/11/2016,5959
1225,4/12/2016,7273
1225,4/13/2016,7337
1225,4/14/2016,4535
1225,4/15/2016,4699
1225,4/16/2016,11878
1225,4/17/2016,2593
1225,4/18/2016,8676
1225,4/19/2016,4463
1225,4/20/2016,3148
1226,4/21/2016,14136
1226,4/22/2016,8715
1226,4/23/2016,3938
1226,4/24/2016,10026
1226,4/25/2016,14976
1226,4/26/2016,3485
1226,4/27/2016,12464
1226,4/28/2016,14723
1226,4/29/2016,5912
1226,4/30/2016,10371
1226,5/1/2016,16489
1226,5/2/2016,9695
1226,5/3/2016,17592
1226,5/4/2016,7394
1226,5/5/2016,15193
1226,5/6/2016,9313
1226,5/7/2016,6832
1226,5/8/2016,2929
1226,5/9/2016,10778
1226,5/10/2016,17294
1226,5/11/2016,13765
1226,5/12/2016,15341
1226,4/12/2016,16800
1226,4/13/2016,17773
1226,4/14/2016,7168
1226,4/15/2016,18139
1226,4/12/2016,15087
1226,4/13/2016,11295
1226,4/14/2016,14087
1226,4/15/2016,3399
1226,4/16/2016,19003
1227,4/17/2016,8393
1227,4/18/2016,8263
1227,4/19/2016,2367
1227,4/20/2016,15898
1227,4/21/2016,13139
1227,4/22/2016,13558
1227,4/23/2016,13044
1227,4/24/2016,18289
1227,4/25/2016,2929
1227,4/26/2016,8763
1227,4/27/2016,13668
1227,4/28/2016,9220
1227,4/29/2016,5626
1227,4/30/2016,8471
1227,5/1/2016,16457
1227,5/2/2016,15304
1227,5/3/2016,1016
1227,5/4/2016,13540
1227,5/5/2016,3129
1227,5/6/2016,8925
1227,5/7/2016,15556
1227,5/8/2016,13270
1227,5/9/2016,7310
1227,5/10/2016,13269
1227,5/11/2016,11119
1227,5/12/2016,12171
1227,4/12/2016,19932
1227,4/13/2016,15934
1227,4/14/2016,13641
1227,4/15/2016,3510
1227,4/16/2016,11294
1228,4/17/2016,11435
1228,4/18/2016,4850
1228,4/19/2016,8566
1228,4/20/2016,3750
1228,4/21/2016,19460
1228,4/22/2016,11327
1228,4/23/2016,18051
1228,4/24/2016,1375
1228,4/25/2016,13281
1228,4/26/2016,19476
1228,4/27/2016,9227
1228,4/28/2016,2684
1228,4/29/2016,11443
1228,4/30/2016,15494
1228,5/1/2016,975
1228,5/2/2016,5961
1228,5/3/2016,5472
1228,5/4/2016,4626
1228,5/5/2016,17995
1228,5/6/2016,13884
1228,5/7/2016,3082
1228,5/8/2016,5383
1228,5/9/2016,15203
1228,5/10/2016,8898
1228,5/11/2016,13249
1228,5/12/2016,10031
1228,4/12/2016,16849
1228,4/13/2016,6777
1228,4/14/2016,15963
1228,4/15/2016,13319
1228,4/16/2016,9319
1229,4/17/2016,10439
1229,4/18/2016,3521
1229,4/19/2016,1057
1229,4/20/2016,5187
1229,4/21/2016,15796
1229,4/22/2016,12218
1229,4/23/2016,7087
1229,4/24/2016,18952
1229,4/25/2016,7019
1229,4/26/2016,17742
1229,4/27/2016,16441
1229,4/28/2016,14157
1229,4/29/2016,13990
1229,4/30/2016,19214
1229,5/1/2016,11797
1229,5/2/2016,9649
1229,5/3/2016,5511
1229,5/4/2016,9711
1229,5/5/2016,14263
1229,5/6/2016,1573
1229,5/7/2016,9454
1229,5/8/2016,8702
1229,5/9/2016,6037
1229,5/10/2016,5613
1229,5/11/2016,7189
1229,5/12/2016,17605
1229,4/12/2016,10847
1229,4/13/2016,8961
1229,4/14/2016,10185
1229,4/15/2016,7799
1229,4/16/2016,19850
1230,4/17/2016,16991
1230,4/18/2016,2398
1230,4/19/2016,8421
1230,4/20/2016,3078
1230,4/21/2016,10057
1230,4/22/2016,19423
1230,4/23/2016,18598
1230,4/24/2016,6466
1230,4/25/2016,5793
1230,4/26/2016,1819
1230,4/27/2016,2737
1230,4/28/2016,13229
1230,4/29/2016,4052
1230,4/30/2016,15182
1230,5/1/2016,7340
1230,5/2/2016,10499
1230,5/3/2016,3761
1230,5/4/2016,8325
1230,5/5/2016,6429
1230,5/6/2016,18926
1230,5/7/2016,4599
1230,5/8/2016,19766
1230,5/9/2016,18095
1230,5/10/2016,19868
1230,5/11/2016,4592
1230,5/12/2016,6636
1230,4/12/2016,17463
1230,4/13/2016,3194
1230,4/14/2016,3171
1230,4/15/2016,8732
1230,4/16/2016,18255
1231,4/17/2016,13980
1231,4/18/2016,12010
1231,4/19/2016,1926
1231,4/20/2016,19069
1231,4/21/2016,4399
1231,4/22/2016,14124
1231,4/23/2016,18187
1231,4/24/2016,11562
1231,4/25/2016,19077
1231,4/26/2016,1534
1231,4/27/2016,12264
1231,4/28/2016,7307
1231,4/29/2016,8779
1231,4/30/2016,18169
1231,5/1/2016,6246
1231,5/2/2016,15609
1231,5/3/2016,5556
1231,5/4/2016,14435
1231,5/5/2016,1026
1231,5/6/2016,3381
1231,5/7/2016,8358
1231,5/8/2016,15735
1231,5/9/2016,18321
1231,5/10/2016,12304
1231,5/11/2016,17652
1231,5/12/2016,4486
1231,4/12/2016,8019
1231,4/13/2016,9244
1231,4/14/2016,15356
1231,4/15/2016,8021
1231,4/16/2016,1894
1232,4/17/2016,11372
1232,4/18/2016,4577
1232,4/19/2016,6895
1232,4/20/2016,8827
1232,4/21/2016,3367
1232,4/22/2016,14391
1232,4/23/2016,19615
1232,4/24/2016,15215
1232,4/25/2016,8532
1232,4/26/2016,12345
1232,4/27/2016,16303
1232,4/28/2016,9438
1232,4/29/2016,16565
1232,4/30/2016,4952
1232,5/1/2016,5343
1232,5/2/2016,15771
1232,5/3/2016,18717
1232,5/4/2016,18947
1232,5/5/2016,19742
1232,5/6/2016,9274
1232,5/7/2016,16299
1232,5/8/2016,12278
1232,5/9/2016,17049
1232,5/10/2016,7648
1232,5/11/2016,3746
1232,5/12/2016,2761
1232,4/12/2016,2050
1232,4/13/2016,3813
1232,4/14/2016,15844
1232,4/15/2016,14895
1232,4/16/2016,17333
1233,4/17/2016,8730
1233,4/18/2016,5472
1233,4/19/2016,16186
1233,4/20/2016,6684
1233,4/21/2016,7315
1233,4/22/2016,1457
1233,4/23/2016,15301
1233,4/24/2016,9855
1233,4/25/2016,19774
1233,4/26/2016,14178
1233,4/27/2016,13651
1233,4/28/2016,12506
1233,4/29/2016,13860
1233,4/30/2016,10746
1233,5/1/2016,18317
1233,5/2/2016,15634
1233,5/3/2016,2046
1233,5/4/2016,3180
1233,5/5/2016,12107
1233,5/6/2016,12967
1233,5/7/2016,17340
1233,5/8/2016,7899
1233,5/9/2016,7046
1233,5/10/2016,9599
1233,5/11/2016,14824
1233,4/12/2016,17426
1233,4/13/2016,3910
1233,4/14/2016,3756
1233,4/15/2016,13822
1233,4/16/2016,13485
1233,4/17/2016,15450
1234,4/18/2016,11868
1234,4/19/2016,6063
1234,4/20/2016,7373
1234,4/21/2016,17862
1234,4/22/2016,2357
1234,4/23/2016,11966
1234,4/24/2016,6671
1234,4/25/2016,19088
1234,4/26/2016,12262
1234,4/27/2016,4956
1234,4/28/2016,3520
1234,4/29/2016,11210
1234,4/30/2016,3356
1234,5/1/2016,4988
1234,5/2/2016,18628
1234,5/3/2016,11402
1234,5/4/2016,9391
1234,5/5/2016,2933
1234,5/6/2016,19854
1234,5/7/2016,17237
1234,5/8/2016,8005
1234,5/9/2016,8069
1234,4/12/2016,10361
1234,4/13/2016,1907
1234,4/14/2016,11627
1234,4/15/2016,6508
1234,4/16/2016,7903
1234,4/17/2016,3777
1234,4/18/2016,15846
1234,4/19/2016,1958
1234,4/20/2016,12928
1235,4/21/2016,8113
1235,4/22/2016,8665
1235,4/23/2016,11328
1235,4/24/2016,8686
1235,4/25/2016,1800
1235,4/26/2016,5702
1235,4/27/2016,19200
1235,4/28/2016,18292
1235,4/29/2016,14355
1235,4/30/2016,9465
1235,5/1/2016,14648
1235,5/2/2016,15542
1235,5/3/2016,12362
1235,5/4/2016,6092
1235,5/5/2016,8611
1235,5/6/2016,11391
1235,5/7/2016,3799
1235,5/8/2016,11348
1235,5/9/2016,5207
1235,5/10/2016,19432
1235,4/12/2016,5047
1235,4/13/2016,2140
1235,4/14/2016,13060
1235,4/15/2016,9878
1235,4/16/2016,11278
1235,4/17/2016,1189
1235,4/18/2016,1105
1235,4/19/2016,18198
1235,4/20/2016,12148
1235,4/21/2016,8316
1235,4/22/2016,14715
1236,4/23/2016,3280
1236,4/24/2016,11926
1236,4/25/2016,12720
1236,4/26/2016,17745
1236,4/27/2016,6558
1236,4/28/2016,14015
1236,4/29/2016,12837
1236,4/30/2016,5848
1236,5/1/2016,15987
1236,5/2/2016,9690
1236,5/3/2016,12400
1236,5/4/2016,19807
1236,5/5/2016,9048
1236,5/6/2016,13417
1236,5/7/2016,8425
1236,4/12/2016,15165
1236,4/13/2016,14267
1236,4/14/2016,5624
1236,4/15/2016,7859
1236,4/16/2016,9891
1236,4/17/2016,8679
1236,4/18/2016,2784
1236,4/19/2016,19286
1236,4/20/2016,10718
1236,4/21/2016,1003
1236,4/22/2016,12155
1236,4/23/2016,7090
1236,4/24/2016,6478
1236,4/25/2016,7902
1236,4/26/2016,16329
1236,4/27/2016,1304
1237,4/28/2016,13094
1237,4/29/2016,16778
1237,4/30/2016,19028
1237,5/1/2016,4149
1237,5/2/2016,2761
1237,5/3/2016,12110
1237,5/4/2016,7598
1237,5/5/2016,4149
1237,5/6/2016,15725
1237,5/7/2016,10003
1237,5/8/2016,12721
1237,5/9/2016,17903
1237,5/10/2016,2226
1237,5/11/2016,976
1237,5/12/2016,10831
1237,4/12/2016,2171
1237,4/13/2016,14312
1237,4/14/2016,14967
1237,4/15/2016,2789
1237,4/16/2016,7646
1237,4/17/2016,3278
1237,4/18/2016,17831
1237,4/19/2016,3914
1237,4/20/2016,3311
1237,4/21/2016,7991
1237,4/22/2016,13233
1237,4/23/2016,7009
1237,4/24/2016,12972
1237,4/25/2016,3375
1237,4/26/2016,4681
1237,4/27/2016,3601
1238,4/28/2016,4419
1238,4/29/2016,2870
1238,4/30/2016,17539
1238,5/1/2016,7011
1238,5/2/2016,14431
1238,5/3/2016,2524
1238,5/4/2016,15932
1238,5/5/2016,15862
1238,5/6/2016,5705
1238,5/7/2016,8419
1238,4/12/2016,2102
1238,4/13/2016,13642
1238,4/14/2016,13720
1238,4/15/2016,4032
1238,4/16/2016,14680
1238,4/17/2016,9785
1238,4/18/2016,14791
1238,4/19/2016,10930
1238,4/20/2016,9992
1238,4/21/2016,14101
1238,4/22/2016,10936
1238,4/23/2016,9896
1238,4/24/2016,18539
1238,4/25/2016,10631
1238,4/26/2016,12830
1238,4/27/2016,3464
1238,4/28/2016,4184
1238,4/29/2016,14704
1238,4/30/2016,3577
1238,5/1/2016,12386
1238,5/2/2016,19340
1239,5/3/2016,12479
1239,5/4/2016,6184
1239,5/5/2016,1810
1239,5/6/2016,5934
1239,5/7/2016,4334
1239,5/8/2016,16115
1239,5/9/2016,19485
1239,5/10/2016,19344
1239,5/11/2016,14969
1239,5/12/2016,10120
1239,4/12/2016,7972
1239,4/13/2016,13134
1239,4/14/2016,3260
1239,4/15/2016,14601
1239,4/16/2016,16619
1239,4/17/2016,14741
1239,4/18/2016,6478
1239,4/19/2016,18760
1239,4/20/2016,11034
1239,4/21/2016,9685
1239,4/22/2016,12843
1239,4/23/2016,19780
1239,4/24/2016,12206
1239,4/25/2016,2079
1239,4/26/2016,11896
1239,4/27/2016,13985
1239,4/28/2016,5982
1239,4/29/2016,2715
1239,4/30/2016,2820
1239,5/1/2016,7800
1239,5/2/2016,18694
1240,5/3/2016,1657
1240,5/4/2016,13423
1240,5/5/2016,12894
1240,5/6/2016,17327
1240,5/7/2016,17851
1240,5/8/2016,15006
1240,5/9/2016,8950
1240,5/10/2016,19324
1240,5/11/2016,13169
1240,5/12/2016,3142
1240,4/12/2016,1967
1240,4/13/2016,18409
1240,4/14/2016,9117
1240,4/15/2016,17232
1240,4/16/2016,3727
1240,4/17/2016,18867
1240,4/18/2016,6773
1240,4/19/2016,6133
1240,4/20/2016,18311
1240,4/21/2016,3124
1240,4/22/2016,2084
1240,4/23/2016,1283
1240,4/24/2016,2597
1240,4/25/2016,18563
1240,4/26/2016,6134
1240,4/27/2016,9019
1240,4/28/2016,3348
1240,4/29/2016,6615
1240,4/30/2016,15925
1240,4/12/2016,19554
1240,4/13/2016,17077
1241,4/14/2016,1436
1241,4/15/2016,16447
1241,4/16/2016,3715
1241,4/17/2016,14819
1241,4/18/2016,6163
1241,4/19/2016,5993
1241,4/20/2016,12470
1241,4/21/2016,10287
1241,4/22/2016,2266
1241,4/23/2016,18358
1241,4/24/2016,7922
1241,4/25/2016,9433
1241,4/26/2016,16502
1241,4/27/2016,10649
1241,4/28/2016,14576
1241,4/29/2016,15646
1241,4/30/2016,11668
1241,5/1/2016,6017
1241,5/2/2016,14337
1241,5/3/2016,18300
1241,5/4/2016,13816
1241,5/5/2016,8603
1241,5/6/2016,2984
1241,5/7/2016,3814
1241,5/8/2016,17401
1241,5/9/2016,12647
1241,5/10/2016,10026
1241,5/11/2016,9656
1241,5/12/2016,7161
1241,4/12/2016,17521
1241,4/13/2016,18713
1242,4/14/2016,7308
1242,4/15/2016,8968
1242,4/16/2016,2993
1242,4/17/2016,3996
1242,4/18/2016,13731
1242,4/19/2016,17476
1242,4/20/2016,13687
1242,4/21/2016,17925
1242,4/22/2016,7282
1242,4/23/2016,1878
1242,4/24/2016,4376
1242,4/25/2016,19632
1242,4/26/2016,17450
1242,4/27/2016,3995
1242,4/28/2016,8773
1242,4/29/2016,9727
1242,4/30/2016,854
1242,5/1/2016,1266
1242,5/2/2016,18755
1242,5/3/2016,11575
1242,5/4/2016,16678
1242,5/5/2016,14662
1242,5/6/2016,12677
1242,5/7/2016,5548
1242,5/8/2016,6321
1242,5/9/2016,1144
1242,5/10/2016,11031
1242,5/11/2016,7767
1242,5/12/2016,13750
1242,4/12/2016,7565
1242,4/13/2016,9802
1243,4/14/2016,9737
1243,4/15/2016,8711
1243,4/16/2016,8768
1243,4/17/2016,9873
1243,4/18/2016,13426
1243,4/19/2016,13818
1243,4/20/2016,10410
1243,4/21/2016,7778
1243,4/22/2016,4505
1243,4/23/2016,5619
1243,4/24/2016,11312
1243,4/25/2016,15505
1243,4/26/2016,3871
1243,4/27/2016,15227
1243,4/28/2016,6026
1243,4/29/2016,8818
1243,4/30/2016,13117
1243,5/1/2016,7533
1243,5/2/2016,4997
1243,5/3/2016,19459
1243,5/4/2016,6630
1243,5/5/2016,7016
1243,5/6/2016,15159
1243,5/7/2016,5636
1243,5/8/2016,13641
1243,5/9/2016,6177
1243,5/10/2016,9161
1243,4/12/2016,17993
1243,4/13/2016,9493
1243,4/14/2016,9539
1243,4/15/2016,1453
1244,4/16/2016,8708
1244,4/17/2016,16132
1244,4/18/2016,18948
1244,4/19/2016,6563
1244,4/20/2016,11690
1244,4/21/2016,17108
1244,4/22/2016,1196
1244,4/23/2016,18328
1244,4/24/2016,10078
1244,4/25/2016,18074
1244,4/26/2016,13939
1244,4/27/2016,4574
1244,4/28/2016,834
1244,4/29/2016,12747
1244,4/30/2016,8330
1244,5/1/2016,9332
1244,5/2/2016,19777
1244,5/3/2016,6063
1244,5/4/2016,1056
1244,5/5/2016,5081
1244,5/6/2016,14989
1244,5/7/2016,16197
1244,5/8/2016,2427
1244,5/9/2016,5298
1244,5/10/2016,19812
1244,5/11/2016,5652
1244,5/12/2016,12545
1244,5/9/2016,3237
1244,4/12/2016,16672
1244,4/13/2016,15421
1244,4/14/2016,13172
1245,4/15/2016,3267
1245,4/16/2016,11507
1245,4/17/2016,13871
1245,4/18/2016,3584
1245,4/19/2016,8783
1245,4/20/2016,8577
1245,4/21/2016,12924
1245,4/22/2016,10376
1245,4/23/2016,16666
1245,4/24/2016,12248
1245,4/25/2016,2242
1245,4/26/2016,16455
1245,4/27/2016,18252
1245,4/28/2016,5229
1245,4/29/2016,9878
1245,4/30/2016,2860
1245,5/1/2016,8048
1245,5/2/2016,10037
1245,5/3/2016,6158
1245,5/4/2016,8039
1245,5/5/2016,1308
1245,5/6/2016,4059
1245,5/7/2016,14040
1245,5/8/2016,15329
1245,5/9/2016,12150
1245,5/10/2016,5409
1245,5/11/2016,16248
1245,5/12/2016,16950
1245,4/12/2016,19321
1245,4/13/2016,16848
1245,4/14/2016,15736
1246,4/15/2016,16782
1246,4/16/2016,9532
1246,4/17/2016,15274
1246,4/18/2016,4568
1246,4/19/2016,14910
1246,4/20/2016,6185
1246,4/21/2016,8247
1246,4/22/2016,15890
1246,4/23/2016,13317
1246,4/24/2016,5981
1246,4/25/2016,15468
1246,4/26/2016,10721
1246,4/27/2016,15746
1246,4/28/2016,13680
1246,4/29/2016,7143
1246,4/30/2016,2854
1246,5/1/2016,6842
1246,5/2/2016,19091
1246,5/3/2016,7193
1246,5/4/2016,13004
1246,5/5/2016,4954
1246,5/6/2016,11369
1246,5/7/2016,2075
1246,5/8/2016,11983
1246,5/9/2016,3231
1246,5/10/2016,19023
1246,5/11/2016,6236
1246,5/12/2016,12357
1246,4/12/2016,7566
1246,4/13/2016,12243
1246,4/14/2016,12239
1247,4/15/2016,4521
1247,4/16/2016,1213
1247,4/17/2016,2558
1247,4/18/2016,4999
1247,4/19/2016,11206
1247,4/20/2016,18475
1247,4/21/2016,10151
1247,4/22/2016,5251
1247,4/23/2016,5198
1247,4/24/2016,17546
1247,4/25/2016,15386
1247,4/26/2016,4179
1247,4/27/2016,19692
1247,4/28/2016,8001
1247,4/29/2016,19325
1247,4/30/2016,2034
1247,5/1/2016,6741
1247,5/2/2016,6489
1247,5/3/2016,10707
1247,5/4/2016,18151
1247,5/5/2016,15067
1247,5/6/2016,11855
1247,5/7/2016,11348
1247,5/8/2016,2709
1247,5/9/2016,12220
1247,5/10/2016,19524
1247,5/11/2016,18414
1247,4/12/2016,19008
1247,4/13/2016,10364
1247,4/14/2016,7904
1247,4/15/2016,15662
1248,4/16/2016,18736
1248,4/17/2016,16853
1248,4/18/2016,10686
1248,4/19/2016,8216
1248,4/20/2016,5830
1248,4/21/2016,8539
1248,4/22/2016,2321
1248,4/23/2016,18401
1248,4/24/2016,19189
1248,4/25/2016,7556
1248,4/26/2016,13974
1248,4/27/2016,3305
1248,4/28/2016,4817
1248,4/29/2016,10698
1248,4/30/2016,17838
1248,5/1/2016,3811
1248,5/2/2016,14872
1248,5/3/2016,9762
1248,5/4/2016,3910
1248,5/5/2016,8846
1248,5/6/2016,2594
1248,5/7/2016,12036
1248,5/8/2016,12106
1248,5/9/2016,8423
1248,5/10/2016,8116
1248,5/11/2016,10210
1248,5/12/2016,4577
1248,4/12/2016,2998
1248,4/13/2016,15557
1248,4/14/2016,5593
1248,4/15/2016,7956
1249,4/16/2016,8176
1249,4/17/2016,2695
1249,4/18/2016,2884
1249,4/19/2016,19348
1249,4/20/2016,4944
1249,4/21/2016,16413
1249,4/22/2016,7358
1249,4/23/2016,7008
1249,4/24/2016,6873
1249,4/25/2016,1275
1249,4/26/2016,4758
1249,4/27/2016,5801
1249,4/28/2016,9320
1249,4/29/2016,3479
1249,4/30/2016,5113
1249,5/1/2016,10884
1249,5/2/2016,7761
1249,5/3/2016,7354
1249,5/4/2016,5991
1249,5/5/2016,2180
1249,5/6/2016,1449
1249,5/7/2016,817
1249,5/8/2016,15241
1249,5/9/2016,7984
1249,5/10/2016,9460
1249,5/11/2016,18517
1249,5/12/2016,5480
1249,4/12/2016,5425
1249,4/13/2016,19418
1249,4/14/2016,4221
1249,4/15/2016,1568
1250,4/16/2016,19654
1250,4/17/2016,4440
1250,4/18/2016,19932
1250,4/19/2016,13641
1250,4/20/2016,9320
1250,4/21/2016,15518
1250,4/22/2016,10957
1250,4/23/2016,4679
1250,4/24/2016,17978
1250,4/25/2016,18555
1250,4/26/2016,828
1250,4/27/2016,10205
1250,4/28/2016,17126
1250,4/29/2016,19235
1250,4/30/2016,8293
1250,5/1/2016,13183
1250,5/2/2016,1489
1250,5/3/2016,3812
1250,5/4/2016,10622
1250,5/5/2016,8027
1250,5/6/2016,9980
1250,5/7/2016,18800
1250,5/8/2016,4161
1250,5/9/2016,17818
1250,5/10/2016,6754
1250,5/11/2016,4111
1250,5/12/2016,16390
1250,4/12/2016,16061
1250,4/13/2016,14328
1250,4/14/2016,2068
1250,4/15/2016,5785
1251,4/16/2016,6487
1251,4/17/2016,14036
1251,4/18/2016,5694
1251,4/19/2016,8790
1251,4/20/2016,10872
1251,4/21/2016,13323
1251,4/22/2016,6172
1251,4/23/2016,17080
1251,4/24/2016,18096
1251,4/25/2016,15281
1251,4/26/2016,3491
1251,4/27/2016,5760
1251,4/28/2016,5198
1251,4/29/2016,1961
1251,4/30/2016,15207
1251,5/1/2016,4953
1251,5/2/2016,11629
1251,5/3/2016,19281
1251,5/4/2016,5504
1251,5/5/2016,7314
1251,5/6/2016,3863
1251,5/7/2016,12284
1251,5/8/2016,3639
1251,5/9/2016,9203
1251,5/10/2016,10948
1251,5/11/2016,7796
1251,5/12/2016,6672
1251,4/12/2016,18716
1251,4/13/2016,3859
1251,4/14/2016,9896
1251,4/15/2016,13186
1252,4/16/2016,4323
1252,4/17/2016,14558
1252,4/18/2016,1524
1252,4/19/2016,871
1252,4/20/2016,17607
1252,4/21/2016,15788
1252,4/22/2016,15905
1252,4/23/2016,13092
1252,4/24/2016,10079
1252,4/25/2016,3318
1252,4/26/2016,9757
1252,4/27/2016,9772
1252,4/28/2016,19586
1252,4/29/2016,2375
1252,4/30/2016,14362
1252,5/1/2016,12668
1252,5/2/2016,13664
1252,5/3/2016,4555
1252,5/4/2016,11575
1252,5/5/2016,7734
1252,5/6/2016,14332
1252,5/7/2016,13162
1252,5/8/2016,1979
1252,5/9/2016,2062
1252,5/10/2016,3066
1252,5/11/2016,16269
1252,5/12/2016,5280
1252,4/12/2016,7241
1252,4/13/2016,11760
1252,4/14/2016,17680
1252,4/15/2016,14651
1253,4/16/2016,11877
1253,4/17/2016,3559
1253,4/18/2016,16405
1253,4/19/2016,1440
1253,4/20/2016,3525
1253,4/21/2016,6145
1253,4/22/2016,17836
1253,4/23/2016,4014
1253,4/24/2016,1045
1253,4/25/2016,16064
1253,4/26/2016,3014
1253,4/27/2016,6866
1253,4/28/2016,16422
1253,4/29/2016,9275
1253,4/12/2016,6542
